 4.36688709 11.66612941
 4.6023488 11.83744413
 4.8779583 11.99227846
 5.36637926 12.1769965
 5.82131505 12.2498587
 6.12586254 12.2526237
 6.60426995 12.2309924
 6.90062606 12.1605678
 7.43685019 11.94035327
 7.70950538 11.77277083
 8.001062989999999 11.53234942
 8.35816088 11.08372099
 8.57554749 10.56241638
 8.63545749 10.08344699
 8.503298279999999 9.391254310000001
 8.44095802 9.559376480000001
 8.30621433 9.80083919
 8.021735189999999 10.02924538
 7.64167643 10.10137439
 7.27976418 9.9908371
 7.02897358 9.75664401
 6.92494726 9.6009891
 6.83828592 9.778112650000001
 6.55367994 10.09977317
 6.25453377 10.21049929
 5.74826986 10.11538529
 5.52715486 9.937946889999999
 5.36778326 9.65314708
 5.32380629 9.496077060000001
 5.22956896 9.61040092
 5.08577633 9.74337721
 4.73424053 9.88107443
 4.33248615 9.843285079999999
 3.9833703 9.569242239999999
 3.84510231 9.31540895
 3.80608231 9.189760039999999
 3.98823882 8.902306149999999
 4.31180212 8.50540026
 5.49573443 6.95692082
 5.82676554 6.49462701
 5.88735254 6.41207401
 5.87472454 6.49462701
 5.52908611 8.4537859
 5.74491358 8.03010321
 5.99744797 6.94041061
 6.0929451 6.55112648
 6.20768118 6.88133669
 6.83967018 9.213092570000001
 6.87140608 9.260301590000001
 6.33510208 6.64756918
 6.34779692 6.5980382
 6.95017242 7.36968279
 8.327944759999999 9.124604940000001
 6.79332542 6.8578577
 6.40772152 6.26802111
 6.57572731 6.30929711
 6.81692052 6.36359311
 6.96594171 6.41312411
 7.20207061 6.37905311
 7.34380101 6.35428911
 7.43047301 6.65436792
 7.63780711 6.91717142
 7.88665061 6.93098142
 8.144400320000001 6.81338772
 8.18772732 6.49876693
 8.073069419999999 6.25508253
 7.99593242 6.06426453
 8.11000392 6.09356553
 8.304284920000001 6.06149053
 8.493861109999999 5.96629254
 8.569406109999999 5.86616934
 8.615887109999999 5.65893683
 8.70428276 5.74455976
 8.751338759999999 5.93353027
 8.77825876 6.10807557
 8.40732861 6.24696827
 8.28058815 6.42979765
 8.272778150000001 6.55102075
 8.415462249999999 6.80693374
 8.81856924 6.80982374
 8.899622239999999 6.54613154
 8.899622239999999 6.36349003
 9.09650615 6.26410403
 9.361915939999999 6.01798434
 9.163789339999999 6.05355434
 8.804759750000001 6.10706034
 8.77650547 5.94751978
 8.95333877 5.95362978
 9.148535770000001 5.88594578
 9.218848769999999 5.70936557
 9.31095077 5.61625457
 9.394941770000001 5.73381997
 9.533199679999999 5.80175797
 9.595741670000001 5.82920197
 9.605551670000001 5.93326447
 9.74043457 5.62505338
 9.77133057 5.37735638
 9.711549570000001 5.20680249
 9.61812157 5.26458949
 9.618103870000001 5.26459009
 9.55490303 5.38842249
 9.396623610000001 5.48980856
 9.278622629999999 5.60614157
 9.19137263 5.67151957
 9.145855620000001 5.64138057
 9.05892362 5.64545057
 9.06708362 5.73152857
 9.01878462 5.74076857
 8.91347472 5.66611257
 8.78569832 5.60306757
 8.741238320000001 5.64269257
 8.74112322 5.64268357
 8.711842539999999 5.70058107
 8.630418540000001 5.62783107
 8.73201154 5.50533757
 8.924677340000001 5.47545457
 9.19680393 5.35540307
 8.992592330000001 5.23932397
 8.867905240000001 5.20832097
 8.87768524 5.11374097
 9.275140240000001 5.04579097
 9.59436013 4.97436297
 9.74380803 4.96360397
 9.872595430000001 4.86729796
 9.78714343 4.72803277
 9.549039029999999 4.64611377
 9.37841723 4.62894577
 9.385397230000001 4.420236770000001
 9.331496230000001 4.23143947
 9.183034899999999 4.51337147
 9.136145900000001 4.62894497
 9.133465899999999 4.47209557
 9.1028719 4.315245669999999
 8.9656685 4.52639767
 8.9111665 4.70450396
 8.503375050000001 4.87646866
 8.20369434 4.98106623
 7.91565514 4.99398994
 7.8184433 4.68223524
 8.032274900000001 3.987584350000001
 8.331074600000001 3.46459907
 8.470884099999999 3.672459870000001
 8.7128766 3.954301859999999
 9.0369124 3.93726186
 9.1600345 3.846453869999999
 9.2648902 3.638313269999999
 9.2486692 3.382390859999999
 8.921299210000001 3.23780977
 8.700675909999999 3.04852357
 8.51372492 2.77612456
 8.33325752 2.696431560000001
 8.07573303 2.43548258
 7.92710342 2.215704580000001
 7.71085353 2.12604458
 7.58702283 2.06247458
 7.34357773 1.898074579999999
 6.98580773 1.73654558
 6.70194082 1.644005569999999
 6.43950461 1.66529557
 6.52297761 1.902355569999999
 6.54713761 2.246224570000001
 6.48190355 2.57555485
 6.31746387 2.73355579
 6.25053835 2.769416809999999
 6.24405146 2.89824963
 6.26057446 3.022507429999999
 6.22492246 3.12431763
 6.41393775 3.08651463
 6.49163575 3.01352063
 6.51071076 3.08651463
 6.57547876 3.159508629999999
 6.63477676 2.89534052
 6.73673446 2.78675891
 6.97797046 2.96802531
 6.8993268 3.070662499999999
 6.7781324 3.0673025
 6.7781321 3.0673169
 6.7363481 3.203687499999999
 6.7865181 3.253218499999999
 6.9134025 3.104771189999999


